areacd,category,value
E01009476,2020,21.586
E01009477,2020,2.659
E01009478,2020,17.479
E01009479,2020,29.234
E01009480,2020,2.557
E01009481,2020,11.105
E01009482,2020,7.992
E01009483,2020,23.155
E01009484,2020,17.702
E01009485,2020,7.992
E01009486,2020,10.483
E01009487,2020,9.807
E01009488,2020,4.697
E01009489,2020,8.731
E01009490,2020,16.391
E01009491,2020,5.373
E01009492,2020,6.568
E01009493,2020,10.734
E01009494,2020,0.834
E01009495,2020,25.517
E01009496,2020,23.728
E01009497,2020,21.383
E01009498,2020,2.743
E01009499,2020,14.54
E01009500,2020,12.07
E01009501,2020,17.693
E01009502,2020,4.484
E01009503,2020,24.69
E01009504,2020,9.369
E01009505,2020,9.387
E01009506,2020,5.049
E01009507,2020,5.789
E01009508,2020,3.833
E01009509,2020,34.813
E01009510,2020,9.599
E01009511,2020,2.401
E01009512,2020,13.267
E01009513,2020,18.085
E01009514,2020,8.484
E01009515,2020,4.559
E01009516,2020,4.108
E01009517,2020,14.648
E01009518,2020,8.656
E01009519,2020,4.439
E01009520,2020,4.986
E01009521,2020,11.983
E01009522,2020,10.632
E01009523,2020,180.38
E01009524,2020,22.585
E01009525,2020,11.257
E01009526,2020,29.7
E01009527,2020,5.368
E01009528,2020,43.728
E01009529,2020,6.605
E01009530,2020,11.166
E01009531,2020,7.914
E01009532,2020,257.825
E01009535,2020,7.29
E01009536,2020,5.292
E01009537,2020,21.731
E01009538,2020,121.604
E01009539,2020,6.857
E01009540,2020,8.683
E01009541,2020,342.814
E01009542,2020,342.814
E01009543,2020,268.339
E01009544,2020,405.002
E01009548,2020,338.482
E01009549,2020,7.486
E01009550,2020,10.339
E01009552,2020,12.974
E01009553,2020,33.305
E01009554,2020,8.478
E01009555,2020,58.857
E01009556,2020,26.499
E01009557,2020,10.09
E01009558,2020,6.603
E01009559,2020,28.772
E01009560,2020,11.099
E01009561,2020,8.102
E01009562,2020,8.429
E01009563,2020,13.256
E01009564,2020,26.357
E01009565,2020,3.072
E01009566,2020,406.39
E01009567,2020,35.842
E01009568,2020,18.043
E01009569,2020,19.511
E01009570,2020,21.516
E01009571,2020,6.23
E01009572,2020,141.988
E01009573,2020,16.411
E01009574,2020,63.246
E01009575,2020,33.273
E01009576,2020,3.766
E01009577,2020,4.001
E01009578,2020,270.554
E01009579,2020,20.389
E01009580,2020,565.11
E01009581,2020,4.549
E01009582,2020,8.729
E01009583,2020,5.94
E01009584,2020,141.865
E01009585,2020,4.626
E01009586,2020,21.962
E01009587,2020,102.817
E01009588,2020,9.414
E01009589,2020,86.035
E01009590,2020,110.339
E01009591,2020,13.537
E01009592,2020,2.796
E01009593,2020,16.085
E01009594,2020,8.294
E01009596,2020,13.237
E01009597,2020,8.457
E01009598,2020,16.888
E01009599,2020,25.75
E01009604,2020,4.102
E01009605,2020,7.588
E01009606,2020,17.788
E01009607,2020,11.726
E01009608,2020,7.264
E01009609,2020,4.248
E01009610,2020,9.254
E01009611,2020,13.657
E01009612,2020,3.368
E01009613,2020,7.576
E01009614,2020,7.068
E01009615,2020,16.416
E01009616,2020,11.711
E01009617,2020,10.64
E01009618,2020,6.413
E01009619,2020,139.546
E01009620,2020,21.679
E01009621,2020,4.161
E01009622,2020,13.067
E01009623,2020,4.134
E01009624,2020,13.119
E01009625,2020,4.908
E01009626,2020,24.249
E01009627,2020,12.875
E01009628,2020,6.596
E01009629,2020,32.69
E01009630,2020,24.099
E01009631,2020,16.222
E01009632,2020,30.153
E01009633,2020,22.822
E01009634,2020,7.734
E01009635,2020,264.708
E01009636,2020,8.975
E01009637,2020,2.385
E01009638,2020,63.018
E01009639,2020,6.798
E01009640,2020,6.05
E01009641,2020,13.558
E01009642,2020,1130.451
E01009643,2020,9.841
E01009644,2020,8.903
E01009645,2020,5.683
E01009646,2020,5.875
E01009647,2020,42.753
E01009648,2020,5.032
E01009649,2020,5.943
E01009650,2020,9.314
E01009651,2020,4.863
E01009652,2020,12.963
E01009653,2020,5.825
E01009654,2020,5.684
E01009655,2020,7.286
E01009656,2020,20.863
E01009657,2020,5.246
E01009658,2020,7.252
E01009659,2020,5.157
E01009660,2020,12.348
E01009661,2020,10.076
E01009662,2020,18.628
E01009663,2020,4.135
E01009664,2020,4.204
E01009665,2020,13.184
E01009666,2020,9.486
E01009667,2020,22.358
E01009668,2020,23.359
E01009669,2020,7.939
E01009670,2020,9.743
E01009671,2020,535.729
E01009672,2020,28.954
E01009674,2020,14.64
E01009676,2020,109.066
E01009679,2020,9.209
E01009681,2020,19.501
E01009682,2020,6.149
E01009683,2020,47.551
E01009684,2020,4.957
E01009685,2020,4.803
E01009686,2020,152.026
E01009687,2020,7.194
E01009688,2020,13.207
E01009689,2020,60.274
E01009690,2020,5.633
E01009691,2020,7.561
E01009692,2020,10.52
E01009693,2020,5.859
E01009694,2020,11.186
E01009695,2020,6.765
E01009696,2020,8.868
E01009697,2020,8.629
E01009698,2020,8.521
E01009699,2020,12.747
E01009700,2020,4.24
E01009701,2020,14.212
E01009702,2020,19.446
E01009703,2020,39.675
E01009704,2020,7.85
E01009705,2020,8.847
E01009706,2020,7.011
E01009707,2020,9.807
E01009708,2020,7.566
E01009709,2020,3.587
E01009710,2020,8.891
E01009711,2020,18.286
E01009712,2020,17.494
E01009713,2020,45.886
E01009714,2020,8.223
E01009715,2020,5.575
E01009716,2020,7.855
E01009717,2020,12.413
E01009718,2020,8.395
E01009719,2020,37.916
E01009720,2020,5.245
E01009721,2020,51.472
E01009722,2020,5.064
E01009723,2020,18.314
E01009724,2020,12.037
E01009725,2020,2.245
E01009726,2020,3.495
E01009727,2020,9.645
E01009728,2020,4.742
E01009729,2020,7.709
E01009730,2020,4.153
E01009731,2020,25.414
E01009732,2020,4.758
E01009733,2020,62.197
E01009734,2020,259.068
E01009735,2020,67.584
E01009736,2020,15.649
E01009737,2020,5.423
E01009738,2020,7.767
E01009739,2020,18.795
E01009740,2020,34.696
E01009741,2020,205.784
E01009742,2020,19.223
E01009743,2020,8.92
E01009744,2020,50.338
E01009745,2020,9.489
E01009746,2020,397.402
E01009747,2020,10.588
E01009748,2020,9.047
E01009749,2020,14.109
E01009750,2020,3.121
E01009751,2020,9.713
E01009752,2020,6.108
E01009753,2020,3.334
E01009754,2020,52.945
E01009756,2020,8.765
E01009757,2020,138.776
E01009758,2020,9.064
E01009759,2020,6.437
